capped_steps,cpu_seconds,exploration_policy_cpu_seconds,exploration_steps,failure_reason,final_memory,final_memory_accepting,oracle_setup_cpu_seconds,policy,process_peak_rss_bytes_so_far,replans,sampled_peak_rss_bytes,seed,states_known_at_end,success,task_id,task_steps,task_type,wall_seconds
11,0.006497540000000024,0.0,0,success,3,True,0.0009611219999999809,oracle_direct,66543616,11,66318336,77000110,12,True,11,11,branch,0.006500185000000158
158,0.29593130200000006,0.15915141599999827,143,success,3,True,0,generic,66543616,158,66506752,77000112,53,True,0,158,sequence,0.2959714180000006
158,0.285166834,0.15247599600000017,143,success,3,True,0,current_task,66543616,158,66510848,77000112,53,True,0,158,sequence,0.2851713860000018
18,0.02211816699999991,0.005336235999999994,10,success,3,True,0.0027636749999999655,oracle_source,66543616,18,66510848,77000112,48,True,0,18,sequence,0.0221289350000049
18,0.01665939500000002,0.0001990110000000822,10,success,3,True,0.0027205949999999923,oracle_direct,66543616,18,66510848,77000112,48,True,0,18,sequence,0.01666223399999467
150,0.43221441299999985,0.2420154540000008,143,success,7,True,0,generic,66543616,150,66510848,77000112,53,True,1,150,all_of,0.43226397300000485
150,0.43294207900000004,0.2424192439999997,143,success,7,True,0,current_task,66543616,150,66510848,77000112,53,True,1,150,all_of,0.4329478339999966
12,0.01805493800000013,0.0077282559999996,12,success,7,True,0.005743583000000108,oracle_source,66543616,12,66510848,77000112,50,True,1,12,all_of,0.018057505000001584
12,0.01048961600000009,0.00029068100000007036,12,success,7,True,0.0057322530000001315,oracle_direct,66543616,12,66510848,77000112,50,True,1,12,all_of,0.010492215999995835
585,1.35072789,0.7687549120000008,585,success,2,True,0,generic,66543616,585,66510848,77000112,83,True,2,585,condition_then,1.3511388820000008
585,1.3609670590000005,0.7705107569999914,585,success,2,True,0,current_task,66543616,585,66551808,77000112,83,True,2,585,condition_then,1.3611638419999963
10,0.011096016999999847,0.005402456000000555,10,success,2,True,0.002368947999999982,oracle_source,66543616,10,66551808,77000112,49,True,2,10,condition_then,0.011099839000003442
10,0.005723305000000067,0.00020177800000009682,10,success,2,True,0.0023506250000000506,oracle_direct,66543616,10,66551808,77000112,49,True,2,10,condition_then,0.005726484999996728
317,0.8202505090000001,0.47277571499999116,317,success,3,True,0,generic,66674688,317,66699264,77000112,66,True,3,317,sequence,0.8204997090000035
317,0.6541499630000001,0.37799486699999285,317,success,3,True,0,current_task,66674688,317,66699264,77000112,66,True,3,317,sequence,0.6541744079999958
14,0.022864921000000038,0.012016295000000454,14,success,3,True,0.002752584999999641,oracle_source,66674688,14,66699264,77000112,46,True,3,14,sequence,0.022960091000001626
14,0.010816866999999952,0.0002828269999994859,14,success,3,True,0.0027377269999995235,oracle_direct,66674688,14,66699264,77000112,46,True,3,14,sequence,0.010819437999998627
102,0.28891628800000024,0.15958941700000207,95,success,7,True,0,generic,66805760,102,66875392,77000112,51,True,4,102,all_of,0.2889681290000041
96,0.20538390399999962,0.11917672699999926,96,success,7,True,0,current_task,66805760,96,66875392,77000112,51,True,4,96,all_of,0.2054144240000042
16,0.060640152999999586,0.03267593100000088,16,success,7,True,0.005760897000000043,oracle_source,66805760,16,66875392,77000112,44,True,4,16,all_of,0.06064315599999759
10,0.016090272999999655,0.000251168000001023,10,success,7,True,0.005743734000000167,oracle_direct,66805760,10,66875392,77000112,44,True,4,10,all_of,0.016092820999993762
18,0.03516433199999991,0.021124644000003023,18,success,2,True,0,generic,66805760,18,66875392,77000112,42,True,5,18,condition_then,0.035167119999997
18,0.03210005599999999,0.019258364000000583,18,success,2,True,0,current_task,66805760,18,66875392,77000112,42,True,5,18,condition_then,0.032102786000002936
2,0.0038696790000001258,0.0008818359999995806,2,success,2,True,0.002350805000000733,oracle_source,66805760,2,66875392,77000112,43,True,5,2,condition_then,0.0038720969999985755
2,0.0030433560000000526,4.425200000035545e-05,2,success,2,True,0.0023913499999999033,oracle_direct,66805760,2,66875392,77000112,43,True,5,2,condition_then,0.0030457279999964726
583,1.3514863049999999,0.7529214879999797,571,success,3,True,0,generic,66805760,583,66875392,77000112,82,True,6,583,sequence,1.3517318009999997
583,1.3611451129999992,0.758043440999991,571,success,3,True,0,current_task,66936832,583,67051520,77000112,82,True,6,583,sequence,1.3613701390000017
19,0.02438777100000067,0.0029983119999990038,7,success,3,True,0.002752013000000275,oracle_source,66936832,19,67051520,77000112,47,True,6,19,sequence,0.02439066200000184
19,0.021881887000001043,0.00020550299999833044,7,success,3,True,0.002747094000000061,oracle_direct,66936832,19,67051520,77000112,47,True,6,19,sequence,0.02188491700000128
569,1.4804631019999999,0.8352116639999903,569,success,7,True,0,generic,66936832,569,67059712,77000112,82,True,7,569,all_of,1.4806210619999973
567,1.4402372640000003,0.8115172320000017,567,success,7,True,0,current_task,66936832,567,67059712,77000112,82,True,7,567,all_of,1.4405047519999954
24,0.051217736999999985,0.027660301999997472,24,success,7,True,0.005734927000000667,oracle_source,66936832,24,67063808,77000112,51,True,7,24,all_of,0.05122665700000084
17,0.01535826699999987,0.0004290610000001749,17,success,7,True,0.005802111999999582,oracle_direct,66936832,17,67063808,77000112,51,True,7,17,all_of,0.015371731000001887
11,0.01441741200000024,0.0005443559999989134,1,success,2,True,0,generic,66936832,11,67063808,77000112,41,True,8,11,condition_then,0.014421820999999113
11,0.014334167999999536,0.0005051030000000623,1,success,2,True,0,current_task,66936832,11,67063808,77000112,41,True,8,11,condition_then,0.014338684999998463
10,0.01524872400000099,0.0004580250000003616,1,success,2,True,0.0023579189999995975,oracle_source,66936832,10,67063808,77000112,41,True,8,10,condition_then,0.015253276000002813
10,0.014942452999999745,2.2201999998472388e-05,1,success,2,True,0.0023639000000006405,oracle_direct,66936832,10,67063808,77000112,41,True,8,10,condition_then,0.014947026000001529
74,0.20267927899999982,0.1108543179999959,66,success,3,True,0,generic,66936832,74,67063808,77000112,49,True,9,74,branch,0.20270737100000247
56,0.1094194599999998,0.064666192000006,56,success,3,True,0,current_task,66936832,56,67063808,77000112,48,True,9,56,branch,0.10944463799999937
10,0.027412892999999272,0.014623245999999313,10,success,3,True,0.0027734839999986605,oracle_source,66936832,10,67063808,77000112,42,True,9,10,branch,0.02741862600000644
7,0.010435584999999747,0.0001482380000012995,7,success,3,True,0.0027871989999983526,oracle_direct,66936832,7,67063808,77000112,41,True,9,7,branch,0.010439335999997468
162,0.40162929399999925,0.23034221700001822,160,success,3,True,0,generic,66936832,162,67063808,77000112,58,True,10,162,branch,0.4018152579999992
320,0.6399961580000006,0.3682385830000374,320,success,3,True,0,current_task,66936832,320,67063808,77000112,70,True,10,320,branch,0.6400706559999989
5,0.010043965000001265,0.004371133999995891,5,success,3,True,0.0027575440000013884,oracle_source,66936832,5,67063808,77000112,43,True,10,5,branch,0.010046547999998268
5,0.006448267999999757,0.00010694000000377457,5,success,3,True,0.0027665209999998552,oracle_direct,66936832,5,67063808,77000112,42,True,10,5,branch,0.0064507370000015385
85,0.19385925599999965,0.11200104399999766,84,success,3,True,0,generic,66936832,85,67063808,77000112,49,True,11,85,branch,0.1938922329999997
85,0.1942088789999996,0.1122663519999918,84,success,3,True,0,current_task,66936832,85,67063808,77000112,49,True,11,85,branch,0.1942455590000023
11,0.02685685700000029,0.014278393999997974,11,success,3,True,0.002781128000000521,oracle_source,66936832,11,67063808,77000112,43,True,11,11,branch,0.026881068999998092
10,0.011472961000000836,0.00021098200000224665,10,success,3,True,0.0027400919999998052,oracle_direct,66936832,10,67063808,77000112,43,True,11,10,branch,0.011475502999999776
19,0.013851266999999723,0.0,0,success,3,True,0,generic,66936832,19,67063808,77000113,42,True,0,19,sequence,0.013854299999998432
19,0.013807745999999455,0.0,0,success,3,True,0,current_task,66936832,19,67063808,77000113,42,True,0,19,sequence,0.013821238000005565
19,0.014339157000000213,0.0,0,success,3,True,0.0006608030000005982,oracle_source,66936832,19,67063808,77000113,42,True,0,19,sequence,0.014342230000004008
19,0.014349837000001031,0.0,0,success,3,True,0.0006858489999999051,oracle_direct,66936832,19,67063808,77000113,42,True,0,19,sequence,0.01435299099999554
21,0.01797452799999988,0.0,0,success,7,True,0,generic,66936832,21,67063808,77000113,42,True,1,21,all_of,0.017977627000000496
21,0.017820179999999297,0.0,0,success,7,True,0,current_task,66936832,21,67063808,77000113,42,True,1,21,all_of,0.01782324500000243
21,0.018891949000000352,0.0,0,success,7,True,0.0008727170000000228,oracle_source,66936832,21,67063808,77000113,42,True,1,21,all_of,0.018895137000001228
21,0.018820997000000617,0.0,0,success,7,True,0.0008835680000007784,oracle_direct,66936832,21,67063808,77000113,42,True,1,21,all_of,0.018824062999996727
12,0.008521415000000587,0.0,0,success,2,True,0,generic,66936832,12,67063808,77000113,42,True,2,12,condition_then,0.008524518000001535
12,0.00869484900000117,0.0,0,success,2,True,0,current_task,66936832,12,67063808,77000113,42,True,2,12,condition_then,0.008697865000002025
12,0.00930560800000002,0.0,0,success,2,True,0.0007041830000016347,oracle_source,66936832,12,67063808,77000113,42,True,2,12,condition_then,0.0093086270000029
12,0.009227592000000229,0.0,0,success,2,True,0.0007228880000003102,oracle_direct,66936832,12,67063808,77000113,42,True,2,12,condition_then,0.009230639999998402
17,0.010563604000001448,0.0,0,success,3,True,0,generic,66936832,17,67063808,77000113,42,True,3,17,sequence,0.010566508999993118
17,0.010656959000000299,0.0,0,success,3,True,0,current_task,66936832,17,67063808,77000113,42,True,3,17,sequence,0.010660055999998974
17,0.011169814999998806,0.0,0,success,3,True,0.0006525579999987485,oracle_source,66936832,17,67063808,77000113,42,True,3,17,sequence,0.011172913000002893
17,0.011130482000000441,0.0,0,success,3,True,0.0006059609999997662,oracle_direct,66936832,17,67063808,77000113,42,True,3,17,sequence,0.011133639000000528
10,0.007173099999999266,0.0,0,success,7,True,0,generic,66936832,10,67063808,77000113,42,True,4,10,all_of,0.007176063999999371
10,0.007094152999998826,0.0,0,success,7,True,0,current_task,66936832,10,67063808,77000113,42,True,4,10,all_of,0.0070971360000058326
10,0.007832630999999424,0.0,0,success,7,True,0.00079795799999971,oracle_source,66936832,10,67063808,77000113,42,True,4,10,all_of,0.007835608000000605
10,0.0077842799999992,0.0,0,success,7,True,0.0007932489999991077,oracle_direct,66936832,10,67063808,77000113,42,True,4,10,all_of,0.00778728699999931
8,0.004891613999999933,0.0,0,success,2,True,0,generic,66936832,8,67063808,77000113,42,True,5,8,condition_then,0.00489497200000244
8,0.004707550999999199,0.0,0,success,2,True,0,current_task,66936832,8,67063808,77000113,42,True,5,8,condition_then,0.0047104040000007785
8,0.005615313999999927,0.0,0,success,2,True,0.0008145589999983827,oracle_source,66936832,8,67063808,77000113,42,True,5,8,condition_then,0.005618335999997726
8,0.0054412589999994765,0.0,0,success,2,True,0.0006952269999995764,oracle_direct,66936832,8,67063808,77000113,42,True,5,8,condition_then,0.0054441380000014306
11,0.006980331000001172,0.0,0,success,3,True,0,generic,66936832,11,67063808,77000113,42,True,6,11,sequence,0.006982940999996856
11,0.006912604000000044,0.0,0,success,3,True,0,current_task,66936832,11,67063808,77000113,42,True,6,11,sequence,0.00691564299999925
11,0.007305146000000207,0.0,0,success,3,True,0.0006333909999991505,oracle_source,66936832,11,67063808,77000113,42,True,6,11,sequence,0.007308043000001874
11,0.0074411599999990585,0.0,0,success,3,True,0.0006257979999997332,oracle_direct,66936832,11,67063808,77000113,42,True,6,11,sequence,0.0074442409999946335
13,0.009242549999999738,0.0,0,success,7,True,0,generic,66936832,13,67063808,77000113,42,True,7,13,all_of,0.009245567999997206
13,0.009373515000000054,0.0,0,success,7,True,0,current_task,66936832,13,67063808,77000113,42,True,7,13,all_of,0.009376504000002228
13,0.010113986000000352,0.0,0,success,7,True,0.0007571419999994333,oracle_source,66936832,13,67063808,77000113,42,True,7,13,all_of,0.010137770000000046
13,0.010031672000000214,0.0,0,success,7,True,0.0007802049999998673,oracle_direct,66936832,13,67063808,77000113,42,True,7,13,all_of,0.010034675999996523
12,0.007173761000000667,0.0,0,success,2,True,0,generic,66936832,12,67063808,77000113,42,True,8,12,condition_then,0.0071769059999979845
12,0.007245635000000306,0.0,0,success,2,True,0,current_task,66936832,12,67063808,77000113,42,True,8,12,condition_then,0.0072487210000034
12,0.007935112000000188,0.0,0,success,2,True,0.0007531250000010203,oracle_source,66936832,12,67063808,77000113,42,True,8,12,condition_then,0.007938011000000245
12,0.007979332999999755,0.0,0,success,2,True,0.0007184599999998653,oracle_direct,66936832,12,67063808,77000113,42,True,8,12,condition_then,0.00798236500000371
9,0.007671871999999524,0.0,0,success,3,True,0,generic,66936832,9,67063808,77000113,42,True,9,9,branch,0.007682430000002682
9,0.007400965000000426,0.0,0,success,3,True,0,current_task,66936832,9,67063808,77000113,42,True,9,9,branch,0.007404074000000094
9,0.008153970000000399,0.0,0,success,3,True,0.0007624019999994402,oracle_source,66936832,9,67063808,77000113,42,True,9,9,branch,0.008157074000003206
9,0.00815930999999992,0.0,0,success,3,True,0.0007393090000000768,oracle_direct,66936832,9,67063808,77000113,42,True,9,9,branch,0.008162325000000692
8,0.004920167999999947,0.0,0,success,3,True,0,generic,66936832,8,67063808,77000113,42,True,10,8,branch,0.004923194999996383
8,0.004970301000000177,0.0,0,success,3,True,0,current_task,66936832,8,67063808,77000113,42,True,10,8,branch,0.004973199999994904
8,0.005558236999998911,0.0,0,success,3,True,0.0005995680000001613,oracle_source,66936832,8,67063808,77000113,42,True,10,8,branch,0.005561149000001819
8,0.005630512999999837,0.0,0,success,3,True,0.0006257170000001366,oracle_direct,66936832,8,67063808,77000113,42,True,10,8,branch,0.005633234999997683
6,0.004833516999999787,0.0,0,success,3,True,0,generic,66936832,6,67063808,77000113,42,True,11,6,branch,0.004881616999995231
6,0.004985098999998883,0.0,0,success,3,True,0,current_task,66936832,6,67063808,77000113,42,True,11,6,branch,0.004987958000000958
6,0.005560833000000542,0.0,0,success,3,True,0.0007087620000003625,oracle_source,66936832,6,67063808,77000113,42,True,11,6,branch,0.0055637039999965054
6,0.005481574999999239,0.0,0,success,3,True,0.0007259239999992673,oracle_direct,66936832,6,67063808,77000113,42,True,11,6,branch,0.0054845040000017775
94,0.11270783500000014,0.0606232830000053,85,success,3,True,0,generic,66936832,94,67063808,77000114,31,True,0,94,sequence,0.11271283300000334
94,0.11595679499999889,0.0619273939999907,85,success,3,True,0,current_task,66936832,94,67063808,77000114,31,True,0,94,sequence,0.11597019700000288
35,0.03363662200000306,0.016339096999995917,30,success,3,True,0.0014339850000020249,oracle_source,66936832,35,67063808,77000114,31,True,0,35,sequence,0.03364012800000182
19,0.009173189999998499,0.00023927499999487623,14,success,3,True,0.001425327999999837,oracle_direct,66936832,19,67063808,77000114,27,True,0,19,sequence,0.009176226999997539
84,0.10790137899999763,0.06230412100000393,84,success,7,True,0,generic,66936832,84,67063808,77000114,31,True,1,84,all_of,0.10790618699999754
84,0.10838560199999847,0.0630294019999944,84,success,7,True,0,current_task,66936832,84,67063808,77000114,31,True,1,84,all_of,0.10839035000000052
28,0.030404654000001585,0.016439988999998434,28,success,7,True,0.0028470000000027085,oracle_source,66936832,28,67063808,77000114,30,True,1,28,all_of,0.030407791000001794
12,0.007016428000000019,0.000248062000000715,12,success,7,True,0.002869753000002362,oracle_direct,66936832,12,67063808,77000114,26,True,1,12,all_of,0.007018958000003295
69,0.06742598100000308,0.026871551999988696,46,success,2,True,0,generic,66936832,69,67063808,77000114,29,True,2,69,condition_then,0.06743034799999492
